link,sha
https://github.com/lsankar4033/acala,8a0cc9938cfc3b65cbbbb5b1e24f741a392b29c6
https://github.com/ElviinGit/LikeButton,c33bf64ec20d935f36e4d8563c78e9eca63b1bb3
https://github.com/swoo1226/pytest-tutorial,35b30279696ac0c4b6081b531924377b57cfb064
https://github.com/justinemter/pseudo-channel,dba57fbcf6f94091ac5526926de11797c3cb5b12
https://github.com/geekcomputers/Python,5aa23cadbd0eb5be0a685194ade7c97cbd68ac64
https://github.com/chubin/cheat.sh,571377f2f79422398a701cb1864487124ec3dcc6
https://github.com/ungoogled-software/ungoogled-chromium,96d8e277e52503ca28bdbb34729be64723ece6ad
https://github.com/openbmc/openbmc,9b1c61efee93d5bb7d0e869e24d040bddea8aae5
https://github.com/Breakthrough/PySceneDetect,63db02a012945d6ca1f7d72c77682c611a0ebee1
https://github.com/thonny/thonny,2b9c7dc0ad2c991275b46fa2494673409029d41c
https://github.com/mitogen-hq/mitogen,fe26b709025e92124d27aff3728919fe6517b60a
https://github.com/aws-samples/retail-demo-store,8e5c52b270e31807d560fad13cbf6c8563206484
https://github.com/auth0/auth0-python,b9277dee20fd0b72d2b7a14081d0a78fb6d37491
https://github.com/hak5/nano-tetra-modules,aa43cb5e2338b8dbd12a75314104a34ba608263b
https://github.com/Intel-BMC/openbmc,ac27a5095790a2d49a44d7c46440e375a8f84812
https://github.com/rucio/rucio,dc0a90ce37b91ff044285603d29fa5bf8b604371
https://github.com/cocrawler/cocrawler,eaba13af363e511593fc140d9f70c900c27d9ffe
https://github.com/rakhimov/cppdep,307ba5838a2b5a44c661b41b9be7a8e91b002849
https://github.com/cisagov/prescup-challenges,0124e7855822f893c4910b9df8ff5a8b8156c032
https://github.com/WilliamQLiu/python-examples,731113038b6574e3ede72cc61921b0aee8e3bafa
https://github.com/snowflakedb/snowflake-ml-python,123693a42f038d2b0ddd9f665e83851260318477
https://github.com/cs480-projects/cs480-projects.github.io,68952d9693e9b9076c61a585b20b5a8cad573c29
https://github.com/libreswitch/libreswitch,1bb99e4bbc55aff46048453e28a1466b08d338aa
https://github.com/supermicro/Supermicro-OpenBMC,03720bb950363ce242f140ab841fbe232a2e9217
https://github.com/emtee40/python_scripts,8045924d6dd5fa9bc53d0f90915c0bcc2394a3f7
https://github.com/2lambda123/Pythagora-io-gpt-pilot,0ddff1fdb100f747339b69f48511b5fc655000cd
https://github.com/cool-RR/PySnooper,f2c60de87f318a9c6b6c8b6887fe31bd07f91fb9
https://github.com/huggingface/autotrain-advanced,a4277119d8f0c933482bbac8f26e83131569186b
https://github.com/pyparallel/pyparallel,11e8c6072d48c8f13641925d17b147bf36ee0ba3
https://github.com/shawwn/scrap,41a74d42b37b84ddc270928e55b1ca5f5a172cb3
https://github.com/kubilus1/autoortho,1e81d5cf0fb606885b5bbfe3d7bd5490c95ceb75
https://github.com/ezhov-evgeny/webdav-client-python-3,98c23d1abd15efc3db9cfc756429f00041578bc2
https://github.com/sunbeam-labs/sunbeam,0c3f79ae1d1cbf36b670f9a71c72fc8c853078df
https://github.com/gdtk-uq/gdtk,3d81a0991b3eaee2194f854e495e34e50fa281d9
